M.Salah	Liverpool badge	
37.4
90%	Everton (H)	£14.5m	53.9%
Palmer	Chelsea badge	
31.4
80%	Man Utd (a)	£10.4m	19.0%
Haaland	Man City badge	
31.0
90%	Arsenal (a)	£14.1m	34.6%
B.Fernandes	Man Utd badge	
29.6
90%	Chelsea (H)	£9.0m	20.2%
Mbeumo	Man Utd badge	
29.3
90%	Chelsea (H)	£8.1m	16.1%
Gakpo	Liverpool badge	
28.8
90%	Everton (H)	£7.7m	18.8%
Semenyo	Bournemouth badge	
28.7
90%	Newcastle (H)	£7.5m	38.1%
Gyokeres	Arsenal badge	
27.7
90%	Man City (H)	£9.0m	25.5%
Rogers	Aston Villa badge	
26.5
90%	Sunderland (a)	£7.0m	8.0%
Watkins	Aston Villa badge	
26.3
90%	Sunderland (a)	£8.8m	15.4%
Virgil	Liverpool badge	
26.2
90%	Everton (H)	£6.1m	28.1%
Munoz	Crystal Palace badge	
25.6
90%	West Ham (a)	£5.6m	13.8%
Mitoma	Brighton badge	
25.4
90%	Spurs (H)	£6.4m	4.8%
Wirtz	Liverpool badge	
25.2
80%	Everton (H)	£8.4m	18.9%
Bowen	West Ham badge	
24.9
90%	Crystal Palace (H)	£7.8m	6.9%
Grealish	Everton badge	
24.9
90%	Liverpool (a)	£6.8m	21.7%
Tarkowski	Everton badge	
24.8
90%	Liverpool (a)	£5.5m	7.0%
Ndiaye	Everton badge	
24.8
70%	Liverpool (a)	£6.5m	8.5%
Saka	Arsenal badge	
24.7
60%	Man City (H)	£9.8m	4.1%
Kudus	Spurs badge	
24.5
80%	Brighton (a)	£6.6m	32.1%
Joao Pedro	Chelsea badge	
24.2
80%	Man Utd (a)	£7.7m	66.3%
Minteh	Brighton badge	
24.2
90%	Spurs (H)	£5.9m	0.8%
Mateta	Crystal Palace badge	
24.1
90%	West Ham (a)	£7.6m	12.1%
Evanilson	Bournemouth badge	
23.9
90%	Newcastle (H)	£7.0m	2.6%
Raya	Arsenal badge	
23.7
95%	Man City (H)	£5.5m	23.5%
N.Williams	Notts Forest badge	
23.4
90%	Burnley (a)	£5.0m	7.3%
Eze	Arsenal badge	
23.4
80%	Man City (H)	£7.5m	12.1%
Keane	Everton badge	
23.4
90%	Liverpool (a)	£4.5m	0.6%
Anthony	Burnley badge	
23.3
90%	Notts Forest (H)	£5.5m	1.0%
Konate	Liverpool badge	
23.3
90%	Everton (H)	£5.5m	3.1%
O.Dango	Brentford badge	
23.1
80%	Fulham (a)	£6.0m	0.9%
Rice	Arsenal badge	
23.1
90%	Man City (H)	£6.5m	9.0%
Dewsbury-Hall	Everton badge	
23.0
90%	Liverpool (a)	£5.0m	4.9%
L.Paqueta	West Ham badge	
22.8
90%	Crystal Palace (H)	£5.9m	3.5%
Donnarumma	Man City badge	
22.8
90%	Arsenal (a)	£5.5m	1.7%
Enzo	Chelsea badge	
22.6
90%	Man Utd (a)	£6.6m	12.7%
Wood	Notts Forest badge	
22.6
90%	Burnley (a)	£7.6m	22.2%
Sarr	Crystal Palace badge	
22.6
40%	West Ham (a)	£6.5m	4.0%
A.Becker	Liverpool badge	
22.5
95%	Everton (H)	£5.5m	10.8%
J.Arias	Wolves badge	
22.4
80%	Leeds (H)	£5.3m	0.3%
Georginio	Brighton badge	
22.4
70%	Spurs (H)	£5.8m	0.7%
Gabriel	Arsenal badge	
22.3
90%	Man City (H)	£6.1m	21.8%
O'Brien	Everton badge	
22.3
90%	Liverpool (a)	£5.0m	0.5%
Diarra	Sunderland badge	
22.2
90%	Aston Villa (H)	£5.5m	0.1%
Andersen	Fulham badge	
22.1
90%	Brentford (H)	£4.5m	3.1%
Gibbs-White	Notts Forest badge	
21.9
90%	Burnley (a)	£7.5m	5.3%
Szoboszlai	Liverpool badge	
21.9
80%	Everton (H)	£6.5m	3.3%
Lacroix	Crystal Palace badge	
21.9
90%	West Ham (a)	£5.0m	3.6%
Cucurella	Chelsea badge	
21.7
90%	Man Utd (a)	£6.2m	28.4%
Agbadou	Wolves badge	
21.6
90%	Leeds (H)	£4.5m	0.4%
Milenkovic	Notts Forest badge	
21.6
