M.Salah	Liverpool badge	
30.9
90%	Everton (H)	£14.5m	53.9%
Palmer	Chelsea badge	
26.4
80%	Man Utd (a)	£10.4m	19.0%
Haaland	Man City badge	
25.5
90%	Arsenal (a)	£14.1m	34.6%
B.Fernandes	Man Utd badge	
24.7
90%	Chelsea (H)	£9.0m	20.2%
Mbeumo	Man Utd badge	
24.5
90%	Chelsea (H)	£8.1m	16.1%
Semenyo	Bournemouth badge	
24.4
90%	Newcastle (H)	£7.5m	38.1%
Gakpo	Liverpool badge	
23.8
90%	Everton (H)	£7.7m	18.8%
Gyokeres	Arsenal badge	
23.0
90%	Man City (H)	£9.0m	25.5%
Rogers	Aston Villa badge	
22.7
90%	Sunderland (a)	£7.0m	8.0%
Watkins	Aston Villa badge	
22.5
90%	Sunderland (a)	£8.8m	15.4%
Virgil	Liverpool badge	
21.6
90%	Everton (H)	£6.1m	28.1%
Munoz	Crystal Palace badge	
21.0
90%	West Ham (a)	£5.6m	13.8%
Bowen	West Ham badge	
20.8
90%	Crystal Palace (H)	£7.8m	6.9%
Wirtz	Liverpool badge	
20.8
80%	Everton (H)	£8.4m	18.9%
Mitoma	Brighton badge	
20.7
90%	Spurs (H)	£6.4m	4.8%
Kudus	Spurs badge	
20.6
80%	Brighton (a)	£6.6m	32.1%
Grealish	Everton badge	
20.6
90%	Liverpool (a)	£6.8m	21.7%
Evanilson	Bournemouth badge	
20.5
90%	Newcastle (H)	£7.0m	2.6%
Tarkowski	Everton badge	
20.4
90%	Liverpool (a)	£5.5m	7.0%
Saka	Arsenal badge	
20.4
60%	Man City (H)	£9.8m	4.1%
Joao Pedro	Chelsea badge	
20.4
80%	Man Utd (a)	£7.7m	66.3%
Ndiaye	Everton badge	
20.3
70%	Liverpool (a)	£6.5m	8.5%
Mateta	Crystal Palace badge	
19.7
90%	West Ham (a)	£7.6m	12.1%
Minteh	Brighton badge	
19.6
90%	Spurs (H)	£5.9m	0.8%
Anthony	Burnley badge	
19.6
90%	Notts Forest (H)	£5.5m	1.0%
N.Williams	Notts Forest badge	
19.5
90%	Burnley (a)	£5.0m	7.3%
Eze	Arsenal badge	
19.5
80%	Man City (H)	£7.5m	12.1%
Raya	Arsenal badge	
19.5
95%	Man City (H)	£5.5m	23.5%
Keane	Everton badge	
19.3
90%	Liverpool (a)	£4.5m	0.6%
O.Dango	Brentford badge	
19.2
80%	Fulham (a)	£6.0m	0.9%
Konate	Liverpool badge	
19.2
90%	Everton (H)	£5.5m	3.1%
Enzo	Chelsea badge	
19.2
90%	Man Utd (a)	£6.6m	12.7%
Rice	Arsenal badge	
19.1
90%	Man City (H)	£6.5m	9.0%
L.Paqueta	West Ham badge	
19.0
90%	Crystal Palace (H)	£5.9m	3.5%
Dewsbury-Hall	Everton badge	
19.0
90%	Liverpool (a)	£5.0m	4.9%
J.Arias	Wolves badge	
18.9
80%	Leeds (H)	£5.3m	0.3%
Wood	Notts Forest badge	
18.8
90%	Burnley (a)	£7.6m	22.2%
Donnarumma	Man City badge	
18.7
90%	Arsenal (a)	£5.5m	1.7%
Gabriel	Arsenal badge	
18.5
90%	Man City (H)	£6.1m	21.8%
A.Becker	Liverpool badge	
18.5
95%	Everton (H)	£5.5m	10.8%
O'Brien	Everton badge	
18.4
90%	Liverpool (a)	£5.0m	0.5%
Cucurella	Chelsea badge	
18.4
90%	Man Utd (a)	£6.2m	28.4%
Diarra	Sunderland badge	
18.3
90%	Aston Villa (H)	£5.5m	0.1%
Georginio	Brighton badge	
18.3
70%	Spurs (H)	£5.8m	0.7%
Agbadou	Wolves badge	
18.3
90%	Leeds (H)	£4.5m	0.4%
Gibbs-White	Notts Forest badge	
18.2
90%	Burnley (a)	£7.5m	5.3%
Sarr	Crystal Palace badge	
18.1
40%	West Ham (a)	£6.5m	4.0%
Szoboszlai	Liverpool badge	
18.1
80%	Everton (H)	£6.5m	3.3%
Tielemans	Aston Villa badge	
18.0
90%	Sunderland (a)	£5.9m	1.7%
Xavi	Spurs badge	
18.0
70%	Brighton (a)	£7.0m	1.9%
Milenkovic	Notts Forest badge	
18.0
90%	Burnley (a)	£5.5m	7.7%
Lacroix	Crystal Palace badge	
17.9
90%	West Ham (a)	£5.0m	3.6%
Andersen	Fulham badge	
17.9
90%	Brentford (H)	£4.5m	3.1%
Toti	Wolves badge	
17.8
90%	Leeds (H)	£4.4m	0.1%
Sanchez	Chelsea badge	
17.7
95%	Man Utd (a)	£5.0m	23.5%
Richards	Crystal Palace badge	
17.6
90%	West Ham (a)	£4.5m	2.0%
Isak	Liverpool badge	
17.6
50%	Everton (H)	£10.4m	9.0%
Konsa	Aston Villa badge	
17.5
90%	Sunderland (a)	£4.5m	12.9%
Senesi	Bournemouth badge	
17.5
90%	Newcastle (H)	£4.6m	8.5%
Tete	Fulham badge	
17.4
90%	Brentford (H)	£4.5m	0.2%
Sessegnon	Fulham badge	
17.3
70%	Brentford (H)	£5.4m	0.0%
Welbeck	Brighton badge	
17.2
80%	Spurs (H)	£6.3m	2.1%
Pope	Newcastle badge	
17.2
90%	Bournemouth (a)	£5.0m	5.9%
Caicedo	Chelsea badge	
17.2
90%	Man Utd (a)	£5.5m	7.7%
J.Timber	Arsenal badge	
17.1
80%	Man City (H)	£5.7m	11.1%
Garner	Everton badge	
17.1
90%	Liverpool (a)	£5.0m	0.4%
Bruno G.	Newcastle badge	
17.1
